Code_commune_INSEE;Nom_commune;Code_postal;Libellé_d_acheminement
3215;RONGERES;03150;RONGERES
3223;ST CHRISTOPHE;03120;ST CHRISTOPHE
3225;ST DESIRE;03370;ST DESIRE
3228;ST ELOY D ALLIER;03370;ST ELOY D ALLIER
3234;ST GERAND DE VAUX;03340;ST GERAND DE VAUX
3238;ST HILAIRE;03440;ST HILAIRE
3241;ST LEOPARDIN D AUGY;03160;ST LEOPARDIN D AUGY
3245;ST MARTIN DES LAIS;03230;ST MARTIN DES LAIS
3266;SANSSAT;03150;SANSSAT
3267;SAULCET;03500;SAULCET
3270;SAZERET;03390;SAZERET
3271;SERBANNES;03700;SERBANNES
3272;SERVILLY;03120;SERVILLY
3274;SORBIER;03220;SORBIER
3275;SOUVIGNY;03210;SOUVIGNY
3276;SUSSAT;03450;SUSSAT
3287;TREBAN;03240;TREBAN
3293;URCAY;03360;URCAY
3308;VERNUSSE;03390;VERNUSSE
3309;LE VEURDRE;03320;LE VEURDRE
3314;VILLEBRET;03310;VILLEBRET
3316;VILLENEUVE SUR ALLIER;03460;VILLENEUVE SUR ALLIER
3321;YZEURE;03400;YZEURE
4007;ANGLES;04170;ANGLES
4017;AUZET;04140;AUZET
4018;BANON;04150;BANON
4022;BARREME;04330;BARREME
4023;BAYONS;04250;BAYONS
4026;BELLAFFAIRE;04250;BELLAFFAIRE
4033;UBAYE SERRE PONCON;04340;UBAYE SERRE PONCON
4039;CASTELLANE;04120;CASTELLANE
4041;LE CASTELLET;04700;LE CASTELLET
4059;CLUMANC;04330;CLUMANC
4063;CORBIERES EN PROVENCE;04220;CORBIERES EN PROVENCE
4084;ESTOUBLON;04270;ESTOUBLON
4092;LA GARDE;04120;LA GARDE
4101;LARDIERS;04230;LARDIERS
4107;MAJASTRES;04270;MAJASTRES
4108;MALIJAI;04350;MALIJAI
4110;MALLEMOISSON;04510;MALLEMOISSON
4120;VAL D ORONAYE;04530;VAL D ORONAYE
4124;MONTAGNAC MONTPEZAT;04500;MONTAGNAC MONTPEZAT
4124;MONTAGNAC MONTPEZAT;04500;MONTAGNAC MONTPEZAT
4127;MONTFORT;04600;MONTFORT
4130;MONTLAUX;04230;MONTLAUX
4136;LA MURE ARGENS;04170;LA MURE ARGENS
4144;LA PALUD SUR VERDON;04120;LA PALUD SUR VERDON
4148;PEYROULES;04120;PEYROULES
4154;PONTIS;05160;PONTIS
4161;MEOLANS REVEL;04340;MEOLANS REVEL
4163;REVEST DU BION;04150;REVEST DU BION
4164;REVEST ST MARTIN;04230;REVEST ST MARTIN
4170;LA ROCHETTE;06260;LA ROCHETTE
4175;STE CROIX A LAUZE;04110;STE CROIX A LAUZE
4177;HAUTES DUYES;04380;HAUTES DUYES
4178;ST ETIENNE LES ORGUES;04230;ST ETIENNE LES ORGUES
4183;ST JULIEN DU VERDON;04170;ST JULIEN DU VERDON
4200;SALIGNAC;04290;SALIGNAC
4202;SAUSSES;04320;SAUSSES
4203;SELONNET;04140;SELONNET
4204;SENEZ;04330;SENEZ
4205;SEYNE;04140;SEYNE LES ALPES
4208;SIMIANE LA ROTONDE;04150;SIMIANE LA ROTONDE
4211;SOURRIBES;04290;SOURRIBES
4217;THOARD;04380;THOARD
4219;THORAME HAUTE;04170;THORAME HAUTE
4219;THORAME HAUTE;04170;THORAME HAUTE
4224;UBRAYE;04240;UBRAYE
4226;UVERNET FOURS;04400;UVERNET FOURS
4231;VALERNES;04200;VALERNES
5007;ARVIEUX;05350;ARVIEUX
5023;BRIANCON;05100;BRIANCON
5025;BUISSARD;05500;BUISSARD
5027;CERVIERES;05100;CERVIERES
5032;CHAMPOLEON;05260;CHAMPOLEON
5033;CHANOUSSE;05700;CHANOUSSE
5036;CHATEAUROUX LES ALPES;05380;CHATEAUROUX LES ALPES
5039;AUBESSAGNE;05500;AUBESSAGNE
5039;AUBESSAGNE;05500;AUBESSAGNE
5040;CHORGES;05230;CHORGES
5045;CROTS;05200;CROTS
5046;EMBRUN;05200;EMBRUN
5053;GARDE COLOMBE;05300;GARDE COLOMBE
5054;LA FARE EN CHAMPSAUR;05500;LA FARE EN CHAMPSAUR
5058;FREISSINIERES;05310;FREISSINIERES
5060;FURMEYER;05400;FURMEYER
5062;LE GLAIZIL;05800;LE GLAIZIL
5066;LA HAUTE BEAUME;05140;LA HAUTE BEAUME
5078;MONETIER ALLEMONT;05110;MONETIER ALLEMONT
5080;MONTBRAND;05140;MONTBRAND
5082;MONT DAUPHIN;05600;MONT DAUPHIN
5086;MONTJAY;05150;MONTJAY
5087;MONTMAUR;05400;MONTMAUR
5091;MOYDANS;05150;MOYDANS
5092;NEFFES;05000;NEFFES
5093;NEVACHE;05100;NEVACHE
5098;LES ORRES;05200;LES ORRES
5112;RABOU;05400;RABOU
5131;ST AUBAN D OZE;05400;ST AUBAN D OZE
5133;ST CHAFFREY;05330;ST CHAFFREY
5134;ST CLEMENT SUR DURANCE;05600;ST CLEMENT SUR DURANCE
5154;ST PIERRE D ARGENCON;05140;ST PIERRE D ARGENCON
5157;ST VERAN;05350;ST VERAN
5161;LA SALLE LES ALPES;05240;LA SALLE LES ALPES
5163;LE SAUZE DU LAC;05160;LE SAUZE DU LAC
5164;SAVINES LE LAC;05160;SAVINES LE LAC
5165;SAVOURNON;05700;SAVOURNON
5167;SIGOTTIER;05700;SIGOTTIER
5172;TRESCLEOUX;05700;TRESCLEOUX
5178;VENTAVON;05300;VENTAVON
5180;LES VIGNEAUX;05120;LES VIGNEAUX
6014;BENDEJUN;06390;BENDEJUN
6016;BEUIL;06470;BEUIL
6018;BIOT;06410;BIOT
6019;BLAUSASC;06440;BLAUSASC
6022;BOUYON;06510;BOUYON
6029;CANNES;06400;CANNES
6030;LE CANNET;06110;LE CANNET
6030;LE CANNET;06110;LE CANNET
6034;CASTAGNIERS;06670;CASTAGNIERS
6041;CIPIERES;06620;CIPIERES
6046;COLOMARS;06670;COLOMARS
6047;CONSEGUDES;06510;CONSEGUDES
6059;EZE;06360;EZE
6076;LIEUCHE;06260;LIEUCHE
6077;LUCERAM;06440;LUCERAM
6079;MANDELIEU LA NAPOULE;06210;MANDELIEU LA NAPOULE
6081;LE MAS;06910;LE MAS
6082;MASSOINS;06710;MASSOINS
6088;NICE;06200;NICE
6091;PEILLE;06440;PEILLE
6098;PUGET ROSTANG;06260;PUGET ROSTANG
6101;RIGAUD;06260;RIGAUD
6104;ROQUEBRUNE CAP MARTIN;06190;ROQUEBRUNE CAP MARTIN
6104;ROQUEBRUNE CAP MARTIN;06190;ROQUEBRUNE CAP MARTIN
6106;ROQUESTERON;06910;ROQUESTERON
6115;ST ANTONIN;06260;ST ANTONIN
6117;ST BLAISE;06670;ST BLAISE
6120;ST ETIENNE DE TINEE;06660;ST ETIENNE DE TINEE
6121;ST JEAN CAP FERRAT;06230;ST JEAN CAP FERRAT
6126;ST MARTIN DU VAR;06670;ST MARTIN DU VAR
6127;ST MARTIN VESUBIE;06450;ST MARTIN VESUBIE
6129;ST SAUVEUR SUR TINEE;06420;ST SAUVEUR SUR TINEE
6131;SALLAGRIFFON;06910;SALLAGRIFFON
6138;THEOULE SUR MER;06590;THEOULE SUR MER
6143;TOUET SUR VAR;06710;TOUET SUR VAR
6146;TOURNEFORT;06420;TOURNEFORT
6148;TOURRETTES SUR LOUP;06140;TOURRETTES SUR LOUP
6155;VALLAURIS;06220;VALLAURIS
6160;VILLENEUVE D ENTRAUNES;06470;VILLENEUVE D ENTRAUNES
7002;AILHON;07200;AILHON
7010;ANNONAY;07100;ANNONAY
7014;ARLEBOSC;07410;ARLEBOSC
7029;BEAUMONT;07110;BEAUMONT
7036;BOGY;07340;BOGY
7039;BOZAS;07410;BOZAS
7044;BROSSAINC;07340;BROSSAINC
7050;CHAMBONAS;07140;CHAMBONAS
7051;CHAMPAGNE;07340;CHAMPAGNE
7053;CHANDOLAS;07230;CHANDOLAS
7055;CHARMES SUR RHONE;07800;CHARMES SUR RHONE
7058;CHASSIERS;07110;CHASSIERS
7059;CHATEAUBOURG;07130;CHATEAUBOURG
7062;CHAZEAUX;07110;CHAZEAUX
7063;CHEMINAS;07300;CHEMINAS
7066;CHOMERAC;07210;CHOMERAC
7069;COLOMBIER LE VIEUX;07410;COLOMBIER LE VIEUX
7073;LE CRESTET;07270;LE CRESTET
7076;CRUAS;07350;CRUAS
7081;DOMPNAC;07260;DOMPNAC
7083;DUNIERE SUR EYRIEUX;07360;DUNIERE SUR EYRIEUX
7085;EMPURANY;07270;EMPURANY
7090;FLAVIAC;07000;FLAVIAC
7091;FONS;07200;FONS
7115;LABEAUME;07120;LABEAUME
7120;LACHAMP RAPHAEL;07530;LACHAMP RAPHAEL
7129;LAMASTRE;07270;LAMASTRE
7147;MALARCE SUR LA THINES;07140;MALARCE SUR LA THINES
7147;MALARCE SUR LA THINES;07140;MALARCE SUR LA THINES
7148;MALBOSC;07140;MALBOSC
7155;MERCUER;07200;MERCUER
7162;MONTREAL;07110;MONTREAL
7167;LES OLLIERES SUR EYRIEUX;07360;LES OLLIERES SUR EYRIEUX
7169;OZON;07370;OZON
7177;PLATS;07300;PLATS
7198;ROMPON;07250;ROMPON
7205;ST ALBAN D AY;07790;ST ALBAN D AY
7206;ST ALBAN EN MONTAGNE;07590;ST ALBAN EN MONTAGNE
7207;ST ALBAN AURIOLLES;07120;ST ALBAN AURIOLLES
7208;ST ANDEOL DE BERG;07170;ST ANDEOL DE BERG
7211;ST ANDRE DE CRUZIERES;07460;ST ANDRE DE CRUZIERES
7214;ST APOLLINAIRE DE RIAS;07240;ST APOLLINAIRE DE RIAS
7222;ST CIERGE SOUS LE CHEYLARD;07160;ST CIERGE SOUS LE CHEYLARD
7227;ST CYR;07430;ST CYR
7242;ST GINEYS EN COIRON;07580;ST GINEYS EN COIRON
7249;ST JEURE D ANDAURE;07320;ST JEURE D ANDAURE
7257;ST JULIEN LE ROUX;07240;ST JULIEN LE ROUX
7258;ST JULIEN VOCANCE;07690;ST JULIEN VOCANCE
7262;ST LAURENT BAINS LAVAL D AURELLE;07590;ST LAURENT BAINS LAVAL D AURELLE
7265;ST MARCEL LES ANNONAY;07100;ST MARCEL LES ANNONAY
7266;STE MARGUERITE LAFIGERE;07140;STE MARGUERITE LAFIGERE
7270;ST MARTIN SUR LAVEZON;07400;ST MARTIN SUR LAVEZON
7270;ST MARTIN SUR LAVEZON;07400;ST MARTIN SUR LAVEZON
7280;ST PAUL LE JEUNE;07460;ST PAUL LE JEUNE
7281;ST PERAY;07130;ST PERAY
7284;ST PIERRE ST JEAN;07140;ST PIERRE ST JEAN
7287;ST PONS;07580;ST PONS
7289;ST PRIVAT;07200;ST PRIVAT
7290;ST PRIX;07270;ST PRIX
7299;ST SYMPHORIEN DE MAHUN;07290;ST SYMPHORIEN DE MAHUN
7316;SOYONS;07130;SOYONS
7318;TAURIERS;07110;TAURIERS
7319;LE TEIL;07400;LE TEIL
7323;TOULAUD;07130;TOULAUD
7327;UZER;07110;UZER
7329;VALGORGE;07110;VALGORGE
7334;LES VANS;07140;LES VANS
7339;VESSEAUX;07200;VESSEAUX
7347;VOCANCE;07690;VOCANCE
7348;VOGUE;07200;VOGUE
8006;ALLAND HUY ET SAUSSEUIL;08130;ALLAND HUY ET SAUSSEUIL
8015;ANTHENY;08260;ANTHENY
8017;APREMONT;08250;APREMONT
8019;LES GRANDES ARMOISES;08390;LES GRANDES ARMOISES
8020;LES PETITES ARMOISES;08390;LES PETITES ARMOISES
8022;ARREUX;08090;ARREUX
8027;AUBONCOURT VAUZELLES;08270;AUBONCOURT VAUZELLES
8037;AUVILLERS LES FORGES;08260;AUVILLERS LES FORGES
8038;AVANCON;08300;AVANCON
8041;BAALONS;08430;BAALONS
8069;BLANCHEFOSSE ET BAY;08290;BLANCHEFOSSE ET BAY
8075;BOULT AUX BOIS;08240;BOULT AUX BOIS
8076;BOULZICOURT;08410;BOULZICOURT
8083;BREVILLY;08140;BREVILLY
8086;BRIQUENAY;08240;BRIQUENAY
8094;CERNION;08260;CERNION
8095;CHAGNY;08430;CHAGNY
8106;CHARNOIS;08600;CHARNOIS
8107;CHATEAU PORCIEN;08360;CHATEAU PORCIEN
8117;CHESNOIS AUBONCOURT;08270;CHESNOIS AUBONCOURT
8121;CHILLY;08260;CHILLY
8137;DAMOUZY;08090;DAMOUZY
8145;DOUZY;08140;DOUZY
8145;DOUZY;08140;DOUZY
8149;L ECHELLE;08150;L ECHELLE
8173;FLIZE;08160;FLIZE
8176;FOSSE;08240;FOSSE
8178;FRAILLICOURT;08220;FRAILLICOURT
8183;FROMELENNES;08600;FROMELENNES
8183;FROMELENNES;08600;FROMELENNES
8189;GIRONDELLE;08260;GIRONDELLE
8190;GIVET;08600;GIVET
8195;GOMONT;08190;GOMONT
8200;GRIVY LOISY;08400;GRIVY LOISY
8206;HAM LES MOINES;08090;HAM LES MOINES
8211;HARAUCOURT;08450;HARAUCOURT
8215;HARRICOURT;08240;HARRICOURT
8216;HAUDRECY;08090;HAUDRECY
8218;LES HAUTES RIVIERES;08800;LES HAUTES RIVIERES
8218;LES HAUTES RIVIERES;08800;LES HAUTES RIVIERES
8228;LA HORGNE;08430;LA HORGNE
8235;ISSANCOURT ET RUMEL;08440;ISSANCOURT ET RUMEL
8236;JANDUN;08430;JANDUN
8237;JOIGNY SUR MEUSE;08700;JOIGNY SUR MEUSE
8243;LALOBBE;08460;LALOBBE
8245;LANCON;08250;LANCON
8248;LAUNOIS SUR VENCE;08430;LAUNOIS SUR VENCE
8252;LETANNE;08210;LETANNE
8257;LOGNY BOGNY;08150;LOGNY BOGNY
8259;LONGWE;08400;LONGWE
8260;LONNY;08150;LONNY
8268;MAISONCELLE ET VILLERS;08450;MAISONCELLE ET VILLERS
8276;MARGUT;08370;MARGUT
8277;MARLEMONT;08290;MARLEMONT
8291;MOGUES;08110;MOGUES
8294;LA MONCELLE;08140;LA MONCELLE
8307;MONTMEILLANT;08220;MONTMEILLANT
8316;NEUFMANIL;08700;NEUFMANIL
8317;LA NEUVILLE A MAIRE;08450;LA NEUVILLE A MAIRE
8319;NEUVILLE LEZ BEAULIEU;08380;NEUVILLE LEZ BEAULIEU
8320;LA NEUVILLE EN TOURNE A FUY;08310;NEUVILLE EN TOURNE A FUY
8323;LA NEUVILLE LES WASIGNY;08270;LA NEUVILLE LES WASIGNY
8325;NOIRVAL;08400;NOIRVAL
8329;NOVION PORCIEN;08270;NOVION PORCIEN
8331;NOYERS PONT MAUGIS;08350;NOYERS PONT MAUGIS
8346;PRIX LES MEZIERES;08000;PRIX LES MEZIERES
8353;RANCENNES;08600;RANCENNES
8354;RAUCOURT ET FLABA;08450;RAUCOURT ET FLABA
8366;ROCQUIGNY;08220;ROCQUIGNY
8366;ROCQUIGNY;08220;ROCQUIGNY
8366;ROCQUIGNY;08220;ROCQUIGNY
8367;ROCROI;08230;ROCROI
8372;RUBIGNY;08220;RUBIGNY
8375;SACHY;08110;SACHY
8378;ST CLEMENT A ARNES;08310;ST CLEMENT A ARNES
8382;ST JEAN AUX BOIS;08220;ST JEAN AUX BOIS
8387;ST LOUP TERRIER;08130;ST LOUP TERRIER
8389;ST MARCEL;08460;ST MARCEL
8395;ST PIERRE SUR VENCE;08430;ST PIERRE SUR VENCE
8396;ST QUENTIN LE PETIT;08220;ST QUENTIN LE PETIT
8400;SAPOGNE ET FEUCHERES;08160;SAPOGNE ET FEUCHERES
8403;SAULT LES RETHEL;08300;SAULT LES RETHEL
8408;SECHEVAL;08150;SECHEVAL
8409;SEDAN;08200;SEDAN
8418;SEVIGNY WALEPPE;08220;SEVIGNY WALEPPE
8419;SIGNY L ABBAYE;08460;SIGNY L ABBAYE
8422;SINGLY;08430;SINGLY
8432;SURY;08090;SURY
8437;TAILLY;08240;TAILLY
8439;TANNAY;08390;TANNAY
8451;LE THOUR;08190;LE THOUR
8455;TOURCELLES CHAUMONT;08400;TOURCELLES CHAUMONT
8464;VAUX LES MOURON;08250;VAUX LES MOURON
8477;VILLERS DEVANT MOUZON;08210;VILLERS DEVANT MOUZON
8482;VILLERS SUR LE MONT;08430;VILLERS SUR LE MONT
8487;VIREUX WALLERAND;08320;VIREUX WALLERAND
8489;VONCQ;08400;VONCQ
8490;VOUZIERS;08400;VOUZIERS
8491;VRIGNE AUX BOIS;08350;VRIGNE AUX BOIS
8492;VRIGNE MEUSE;08350;VRIGNE MEUSE
8499;WASIGNY;08270;WASIGNY
8502;YONCQ;08210;YONCQ
9008;ALOS;09200;ALOS
9011;ANTRAS;09800;ANTRAS
9015;ARIGNAC;09400;ARIGNAC
9016;ARNAVE;09400;ARNAVE
9021;ARTIX;09120;ARTIX
9029;AULUS LES BAINS;09140;AULUS LES BAINS
9040;LA BASTIDE DE LORDAT;09700;LA BASTIDE DE LORDAT
9046;BEDEILLE;09230;BEDEILLE
9056;BEZAC;09100;BEZAC
9059;BONAC IRAZEIN;09800;BONAC IRAZEIN
9061;LES BORDES SUR ARIZE;09350;LES BORDES SUR ARIZE
9062;BORDES UCHENTEIN;09800;BORDES UCHENTEIN
9064;BOUAN;09310;BOUAN
9068;BURRET;09000;BURRET
9077;CAPOULET ET JUNAC;09400;CAPOULET ET JUNAC
9078;CARCANIERES;09460;CARCANIERES
9079;CARLA BAYLE;09130;CARLA BAYLE
9083;CASTERAS;09130;CASTERAS
9092;CAZENAVE SERRES ET ALLENS;09400;CAZENAVE SERRES ET ALLENS
9096;CHATEAU VERDUN;09310;CHATEAU VERDUN
9098;CONTRAZY;09230;CONTRAZY
9100;COUFLENS;09140;COUFLENS
9100;COUFLENS;09140;COUFLENS
9107;DUN;09600;DUN
9111;ENGOMER;09800;ENGOMER
9116;ESCOSSE;09100;ESCOSSE
9118;ESPLAS DE SEROU;09420;ESPLAS DE SEROU
9121;FERRIERES SUR ARIEGE;09000;FERRIERES SUR ARIEGE
9122;FOIX;09000;FOIX
9126;FREYCHENET;09300;FREYCHENET
9127;GABRE;09290;GABRE
9132;GAUDIES;09700;GAUDIES
9133;GENAT;09400;GENAT
9134;GESTIES;09220;GESTIES
9137;GUDAS;09120;GUDAS
9138;L HERM;09000;L HERM
9146;JUSTINIAC;09700;JUSTINIAC
9148;LACAVE;09160;LACAVE
9152;LAPEGE;09400;LAPEGE
9153;LAPENNE;09500;LAPENNE
9157;LAROQUE D OLMES;09600;LAROQUE D OLMES
9160;LAVELANET;09300;LAVELANET
9170;LISSAC;09700;LISSAC
9180;MANSES;09500;MANSES
9185;MAZERES;09270;MAZERES
9187;MERCENAC;09160;MERCENAC
9188;MERCUS GARRABET;09400;MERCUS GARRABET
9197;MONTAILLOU;09110;MONTAILLOU
9201;MONTEGUT EN COUSERANS;09200;MONTEGUT EN COUSERANS
9208;MONTGAUCH;09160;MONTGAUCH
9210;MONTOULIEU;09000;MONTOULIEU
9215;NALZEN;09300;NALZEN
9221;ORNOLAC USSAT LES BAINS;09400;ORNOLAC USSAT LES BAINS
9222;ORUS;09220;ORUS
9230;LE PLA;09460;LE PLA
9231;LE PORT;09320;LE PORT
9233;PRADETTES;09600;PRADETTES
9236;PRAYOLS;09000;PRAYOLS
9242;RAISSAC;09300;RAISSAC
9250;ROQUEFORT LES CASCADES;09300;ROQUEFORT LES CASCADES
9252;ROUZE;09460;ROUZE
9257;STE CROIX VOLVESTRE;09230;STE CROIX VOLVESTRE
9259;ST FELIX DE TOURNEGAT;09500;ST FELIX DE TOURNEGAT
9264;ST JEAN DE VERGES;09000;ST JEAN DE VERGES
9275;ST QUIRC;09700;ST QUIRC
9276;ST VICTOR ROUZAUD;09100;ST VICTOR ROUZAUD
9285;SEIX;09140;SEIX
9287;SENCONAC;09250;SENCONAC
9289;LORP SENTARAILLE;09190;LORP SENTARAILLE
9295;SIGUER;09220;SIGUER
9315;TREMOULET;09700;TREMOULET
9318;UNAC;09250;UNAC
9319;UNZENT;09100;UNZENT
9322;USTOU;09140;USTOU
9324;VARILHES;09120;VARILHES
9330;VERNAUX;09250;VERNAUX
10002;AILLEVILLE;10200;AILLEVILLE
10003;AIX VILLEMAUR PALIS;10160;AIX VILLEMAUR PALIS
10003;AIX VILLEMAUR PALIS;10190;AIX VILLEMAUR PALIS
10010;ARREMBECOURT;10330;ARREMBECOURT
10020;AVANT LES MARCILLY;10400;AVANT LES MARCILLY
10021;AVANT LES RAMERUPT;10240;AVANT LES RAMERUPT
10026;BAILLY LE FRANC;10330;BAILLY LE FRANC
10033;BAR SUR AUBE;10200;BAR SUR AUBE
10035;BAYEL;10310;BAYEL
10037;BERCENAY EN OTHE;10190;BERCENAY EN OTHE
10047;BLIGNICOURT;10500;BLIGNICOURT
10054;BOURDENAY;10290;BOURDENAY
10059;BRAUX;10500;BRAUX
10063;BRIENNE LA VIEILLE;10500;BRIENNE LA VIEILLE
10066;BUCEY EN OTHE;10190;BUCEY EN OTHE
10067;BUCHERES;10800;BUCHERES
10077;CHAMPIGNY SUR AUBE;10700;CHAMPIGNY SUR AUBE
10078;CHAMP SUR BARSE;10140;CHAMP SUR BARSE
10089;CHATRES;10510;CHATRES
10093;CHAUMESNIL;10500;CHAUMESNIL
10098;CHESLEY;10210;CHESLEY
10100;CLEREY;10390;CLEREY
10112;COUSSEGREY;10210;COUSSEGREY
10124;DIERREY ST JULIEN;10190;DIERREY ST JULIEN
10127;DOMMARTIN LE COQ;10240;DOMMARTIN LE COQ
10133;EAUX PUISEAUX;10130;EAUX PUISEAUX
10134;ECHEMINES;10350;ECHEMINES
10135;ECLANCE;10200;ECLANCE
10138;EPAGNE;10500;EPAGNE
10143;ETOURVY;10210;ETOURVY
10146;FAY LES MARCILLY;10290;FAY LES MARCILLY
10147;FAYS LA CHAPELLE;10320;FAYS LA CHAPELLE
10148;FERREUX QUINCEY;10400;FERREUX QUINCEY
10150;FONTAINE;10200;FONTAINE
10151;FONTAINE LES GRES;10280;FONTAINE LES GRES
10157;LA FOSSE CORDUAN;10100;LA FOSSE CORDUAN
10158;FOUCHERES;10260;FOUCHERES
10161;FRESNAY;10200;FRESNAY
10186;LAINES AUX BOIS;10120;LAINES AUX BOIS
10187;LANDREVILLE;10110;LANDREVILLE
10190;LAUBRESSEL;10270;LAUBRESSEL
10191;LAVAU;10150;LAVAU
10203;LONGCHAMP SUR AUJON;10310;LONGCHAMP SUR AUJON
10218;MAISONS LES CHAOURCE;10210;MAISONS LES CHAOURCE
10220;MAIZIERES LA GRANDE PAROISSE;10510;MAIZIERES LA GRANDE PAROISSE
10220;MAIZIERES LA GRANDE PAROISSE;10510;MAIZIERES LA GRANDE PAROISSE
10222;MARAYE EN OTHE;10160;MARAYE EN OTHE
10225;MARNAY SUR SEINE;10400;MARNAY SUR SEINE
10226;MAROLLES LES BAILLY;10110;MAROLLES LES BAILLY
10229;MAUPAS;10320;MAUPAS
10242;MEURVILLE;10200;MEURVILLE
10247;MONTFEY;10130;MONTFEY
10248;MONTGUEUX;10300;MONTGUEUX
10254;MONTPOTHIER;10400;MONTPOTHIER
10258;MORVILLIERS;10500;MORVILLIERS
10260;MOUSSEY;10800;MOUSSEY
10263;NEUVILLE SUR VANNE;10190;NEUVILLE SUR VANNE
10287;PINEY;10220;PINEY
10297;PONT STE MARIE;10150;PONT STE MARIE
10310;PUITS ET NUISEMENT;10140;PUITS ET NUISEMENT
10314;RAMERUPT;10240;RAMERUPT
10314;RAMERUPT;10240;RAMERUPT
10321;LA RIVIERE DE CORPS;10440;LA RIVIERE DE CORPS
10334;ST AUBIN;10400;ST AUBIN
10337;ST CHRISTOPHE DODINICOURT;10500;ST CHRISTOPHE DODINICOURT
10349;ST LYE;10180;ST LYE
10351;ST MARTIN DE BOSSENAY;10100;ST MARTIN DE BOSSENAY
10354;ST NABORD SUR AUBE;10700;ST NABORD SUR AUBE
10355;ST NICOLAS LA CHAPELLE;10400;ST NICOLAS LA CHAPELLE
10362;STE SAVINE;10300;STE SAVINE
10365;SALON;10700;SALON
10372;SOULAINES DHUYS;10200;SOULAINES DHUYS
10374;SPOY;10200;SPOY
10375;THENNELIERES;10410;THENNELIERES
10378;THORS;10200;THORS
10386;TROUANS;10700;TROUANS
10387;TROYES;10000;TROYES
10395;VANLAY;10210;VANLAY
10408;VIAPRES LE PETIT;10380;VIAPRES LE PETIT
10414;VILLELOUP;10350;VILLELOUP
10422;VILLENEUVE AU CHEMIN;10130;VILLENEUVE AU CHEMIN
10434;VILLY LE BOIS;10800;VILLY LE BOIS
10437;VIREY SOUS BAR;10260;VIREY SOUS BAR
10440;VOIGNY;10200;VOIGNY
10441;VOSNON;10130;VOSNON
10445;YEVRES LE PETIT;10500;YEVRES LE PETIT
11008;ALET LES BAINS;11580;ALET LES BAINS
11011;ARAGON;11600;ARAGON
11021;AXAT;11140;AXAT
11038;BESSEDE DE SAULT;11140;BESSEDE DE SAULT
11044;BOUISSE;11330;BOUISSE
11048;BOUTENAC;11200;BOUTENAC
11049;BRAM;11150;BRAM
11052;BROUSSES ET VILLARET;11390;BROUSSES ET VILLARET
11053;BRUGAIROLLES;11300;BRUGAIROLLES
11055;BUGARACH;11190;BUGARACH
11062;CAMPAGNA DE SAULT;11140;CAMPAGNA DE SAULT
11063;CAMPAGNE SUR AUDE;11260;CAMPAGNE SUR AUDE
11069;CARCASSONNE;11000;CARCASSONNE
11070;CARLIPA;11170;CARLIPA
11085;CAVANAC;11570;CAVANAC
11086;CAVES;11510;CAVES
11108;LA COURTETE;11240;LA COURTETE
11111;CRUSCADES;11200;CRUSCADES
11117;DAVEJEAN;11330;DAVEJEAN
11118;DERNACUEILLETTE;11330;DERNACUEILLETTE
11127;ESCOULOUBRE;11140;ESCOULOUBRE
11129;ESPERAZA;11260;ESPERAZA
11131;VAL DU FABY;11260;VAL DU FABY
11133;FAJAC EN VAL;11220;FAJAC EN VAL
11140;FERRALS LES CORBIERES;11200;FERRALS LES CORBIERES
11145;FLEURY;11560;FLEURY D AUDE
11145;FLEURY;11560;FLEURY D AUDE
11153;LA FORCE;11270;LA FORCE
11160;GALINAGUES;11140;GALINAGUES
11164;GINESTAS;11120;GINESTAS
11167;GRAMAZIE;11240;GRAMAZIE
11174;LES ILHES;11380;LES ILHES
11175;ISSEL;11400;ISSEL
11176;JONQUIERES;11220;JONQUIERES
11177;JOUCOU;11140;JOUCOU
11178;LABASTIDE D ANJOU;11320;LABASTIDE D ANJOU
11187;LANET;11330;LANET
11190;LA REDORTE;11700;LA REDORTE
11191;LAROQUE DE FA;11330;LAROQUE DE FA
11196;LAURAC;11270;LAURAC
11198;LAURE MINERVOIS;11800;LAURE MINERVOIS
11202;LEUCATE;11370;LEUCATE
11207;LOUPIA;11300;LOUPIA
11209;LUC SUR AUDE;11190;LUC SUR AUDE
11211;MAGRIE;11300;MAGRIE
11213;MAISONS;11330;MAISONS
11215;MALVES EN MINERVOIS;11600;MALVES EN MINERVOIS
11223;MAS DES COURS;11570;MAS DES COURS
11228;MAZEROLLES DU RAZES;11240;MAZEROLLES DU RAZES
11230;MERIAL;11140;MERIAL
11232;MIRAVAL CABARDES;11380;MIRAVAL CABARDES
11238;MOLLEVILLE;11410;MOLLEVILLE
11239;MONTAURIOL;11410;MONTAURIOL
11240;MONTAZELS;11190;MONTAZELS
11241;MONTBRUN DES CORBIERES;11700;MONTBRUN DES CORBIERES
11247;MONTHAUT;11240;MONTHAUT
11259;MOUSSOULENS;11170;MOUSSOULENS
11264;NEVIAN;11200;NEVIAN
11266;PORT LA NOUVELLE;11210;PORT LA NOUVELLE
11280;PEPIEUX;11700;PEPIEUX
11282;PEYREFITTE DU RAZES;11230;PEYREFITTE DU RAZES
11283;PEYREFITTE SUR L HERS;11420;PEYREFITTE SUR L HERS
11287;PEYROLLES;11190;PEYROLLES
11289;PIEUSSE;11300;PIEUSSE
